Temperature,Stress,Ni,Al,Co,Cr,Mo,Re,Ru,Ti,Ta,W,Hf,Nb,Si,C,Y,Ce,B,Ni_A1,Al_A1,Co_A1,Cr_A1,Mo_A1,Re_A1,Ru_A1,Ti_A1,Ta_A1,W_A1,Hf_A1,Ni_L12,Al_L12,Co_L12,Cr_L12,Mo_L12,Re_L12,Ru_L12,Ti_L12,Ta_L12,W_L12,Hf_L12,creep_life
760,840,69.65,5.78,1.75,2,0.4,6.5,0,0.24,8.2,5.4,0,0.08,0,0,0,0,0,0.182116493,0.011145945,0.012600677,0.011320793,0.000659758,0.007628014,0,0.000109571,0.000352026,0.007196723,0,0.565450613,0.123646082,0.00608391,0.012881365,0.001261848,0.001682464,0,0.003041955,0.026265967,0.010793307,0,202
760,840,57.1,6,12.5,4.5,1.1,5.35,0,0,7.5,5.75,0.15,0,0,0.05,0,0,0,0.110647508,0.007285475,0.082128102,0.034954397,0.002797376,0.009319465,0,0,0.000192128,0.00884555,2.56E-06,0.492620505,0.130959978,0.04171879,0.013093854,0.003302053,0.000357365,0,0,0.025573039,0.006589811,0.000521753,70
1100,160,66.4,5.2,8.5,3.8,1.5,1.6,0,0,6,7,0,0,0,0,0,0,0,0.484168021,0.070056397,0.078380141,0.039464676,0.008402203,0.004928627,0,0,0.008680374,0.019172429,0,0.207011943,0.047681995,0.00973769,0.005184259,0.00114696,0.000318281,0,0,0.011575694,0.004086045,0,62
1100,200,66.4,5.2,8.5,3.8,1.5,1.6,0,0,6,7,0,0,0,0,0,0,0,0.484168021,0.070056397,0.078380141,0.039464676,0.008402203,0.004928627,0,0,0.008680374,0.019172429,0,0.207011943,0.047681995,0.00973769,0.005184259,0.00114696,0.000318281,0,0,0.011575694,0.004086045,0,16.8
1100,90,63.73,5.4,7.65,3.02,0,6.1,0,0,6.78,5.75,1.12,0.35,0,0.1,0,0,0,0.365056589,0.051228076,0.067193406,0.029525378,0,0.018403711,0,0,0.005560834,0.014299286,0.000408236,0.322994865,0.074691778,0.014481059,0.007020848,0,0.002205784,0,0,0.018013899,0.00537996,0.003541807,354
1038,138,63.73,5.4,7.65,3.02,0,6.1,0,0,6.78,5.75,1.12,0.35,0,0.1,0,0,0,0.3162952,0.039685587,0.065582691,0.028509147,0,0.018444525,0,0,0.003364584,0.013390366,0.000242755,0.371749894,0.086233669,0.016093247,0.008036334,0,0.002166003,0,0,0.020209167,0.006287068,0.003704328,424
1038,170,63.73,5.4,7.65,3.02,0,6.1,0,0,6.78,5.75,1.12,0.35,0,0.1,0,0,0,0.3162952,0.039685587,0.065582691,0.028509147,0,0.018444525,0,0,0.003364584,0.013390366,0.000242755,0.371749894,0.086233669,0.016093247,0.008036334,0,0.002166003,0,0,0.020209167,0.006287068,0.003704328,72
982,240,63.73,5.4,7.65,3.02,0,6.1,0,0,6.78,5.75,1.12,0.35,0,0.1,0,0,0,0.282015362,0.031361405,0.064717778,0.027771344,0,0.018596254,0,0,0.002047697,0.012756363,0.000153797,0.406028094,0.094558634,0.016957545,0.008773077,0,0.002018088,0,0,0.021526272,0.006923163,0.003795127,130
850,850,63.73,5.4,7.65,3.02,0,6.1,0,0,6.78,5.75,1.12,0.35,0,0.1,0,0,0,0.226159158,0.018102353,0.06146831,0.025741022,0,0.015280927,0,0,0.000617411,0.011547743,4.67E-05,0.461149578,0.107818481,0.017747976,0.010657657,0,0.001279933,0,0,0.022956415,0.0081168,0.003896825,232
1100,90,60.86,5.5,7.62,3,0,6.08,3.2,0,6.45,5.74,1.11,0.34,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663751935,0.129612947,0.081005641,0.036534534,0,0.018739625,0.019060075,0,0.022665019,0.019797132,0.003952642,655
1038,138,60.86,5.5,7.62,3,0,6.08,3.2,0,6.45,5.74,1.11,0.34,0,0.1,0,0,0,0.271715586,0.034878297,0.060477007,0.02801814,0,0.013435932,0.013663437,0,0.002371304,0.012792792,0.000161879,0.391315692,0.094735957,0.017897856,0.008154806,0,0.001681347,0.002886221,0,0.020291174,0.006922549,0.003795353,550
1038,170,60.86,5.5,7.62,3,0,6.08,3.2,0,6.45,5.74,1.11,0.34,0,0.1,0,0,0,0.271715586,0.034878297,0.060477007,0.02801814,0,0.013435932,0.013663437,0,0.002371304,0.012792792,0.000161879,0.391315692,0.094735957,0.017897856,0.008154806,0,0.001681347,0.002886221,0,0.020291174,0.006922549,0.003795353,219
982,240,60.86,5.5,7.62,3,0,6.08,3.2,0,6.45,5.74,1.11,0.34,0,0.1,0,0,0,0.234495648,0.026589901,0.056435631,0.026475928,0,0.011108568,0.01156446,0,0.001432261,0.011708826,9.50E-05,0.427980777,0.103022131,0.019478899,0.009315736,0,0.001378562,0.002536315,0,0.021227465,0.007978949,0.003861167,266
850,850,60.86,5.5,7.62,3,0,6.08,3.2,0,6.45,5.74,1.11,0.34,0,0.1,0,0,0,0.175989817,0.014128683,0.049078583,0.022988898,0,0.007416051,0.007183492,0,0.000422052,0.009876584,2.58E-05,0.485697684,0.115481556,0.021088346,0.011915991,0,0.000793503,0.001459238,0,0.022244977,0.009844814,0.003927166,517
1000,310,57,6,12,5,5,5,0,0,5,5,0,0,0,0,0,0,0,0.156140361,0.021350485,0.055809312,0.033065955,0.011562018,0.008699548,0,0,0.001782404,0.006692868,0,0.439279476,0.115306481,0.066079906,0.02268189,0.017272603,0.00276994,0,0,0.01518312,0.008756584,0,79
1000,310,54,6,12,5,5,5,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570714246,0.138466628,0.121272243,0.053709991,0.026818026,0.009529714,0.015355684,0,0.017179211,0.014611044,0,120
1100,150,57,6,12,5,5,5,0,0,5,5,0,0,0,0,0,0,0,0.311385389,0.056767917,0.093748613,0.048239138,0.024731194,0.014690341,0,0,0.004479591,0.012277818,0,0.285487207,0.07989253,0.031389758,0.010859347,0.007298834,0.001812782,0,0,0.012502994,0.004436546,0,156
1100,150,54,6,12,5,5,5,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572479002,0.138479442,0.12583225,0.058896768,0.031057525,0.014969864,0.017933878,0,0.017196927,0.016191508,0,209
1100,125,63.3,6,4.6,7,4.6,3,0,0,6.6,4.6,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657896298,0.135431098,0.047534603,0.081988493,0.029201278,0.009811742,0,0,0.02221211,0.015235048,0.00067933,200
1100,115,63.3,6,4.6,7,4.6,3,0,0,6.6,4.6,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657896298,0.135431098,0.047534603,0.081988493,0.029201278,0.009811742,0,0,0.02221211,0.015235048,0.00067933,392
1100,100,63.3,6,4.6,7,4.6,3,0,0,6.6,4.6,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657896298,0.135431098,0.047534603,0.081988493,0.029201278,0.009811742,0,0,0.02221211,0.015235048,0.00067933,1090
1070,140,63.3,6,4.6,7,4.6,3,0,0,6.6,4.6,0.2,0,0,0.1,0,0,0,0.27741482,0.039172599,0.036206238,0.064432873,0.024239143,0.008631094,0,0,0.001968333,0.009961798,2.31E-05,0.380481276,0.096255394,0.011329227,0.017558688,0.004959899,0.001178111,0,0,0.020243059,0.00527191,0.000661679,125
1070,120,63.3,6,4.6,7,4.6,3,0,0,6.6,4.6,0.2,0,0,0.1,0,0,0,0.27741482,0.039172599,0.036206238,0.064432873,0.024239143,0.008631094,0,0,0.001968333,0.009961798,2.31E-05,0.380481276,0.096255394,0.011329227,0.017558688,0.004959899,0.001178111,0,0,0.020243059,0.00527191,0.000661679,437
1070,100,63.3,6,4.6,7,4.6,3,0,0,6.6,4.6,0.2,0,0,0.1,0,0,0,0.27741482,0.039172599,0.036206238,0.064432873,0.024239143,0.008631094,0,0,0.001968333,0.009961798,2.31E-05,0.380481276,0.096255394,0.011329227,0.017558688,0.004959899,0.001178111,0,0,0.020243059,0.00527191,0.000661679,1375
1100,140,61.9,6,7.1,3.6,1,4.4,2.6,0,7.9,5.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65912381,0.1389673,0.07529288,0.04326918,0.00651312,0.01476952,0.01607595,0,0.02728048,0.01835934,0.00035293,263.3
1100,140,60.8,6,6.9,3.5,2.4,4.1,2.7,0,8,5.5,0.1,0,0,0,0,0,0,0.251216897,0.037550906,0.055638004,0.033092788,0.012645001,0.01214438,0.013624665,0,0.002995096,0.012645001,1.29E-05,0.399850715,0.102203714,0.017945335,0.00921425,0.003075206,0.001693921,0.003166155,0,0.024789232,0.006156097,0.000335374,243.9
1100,140,61.1,6,6.9,3.5,1,4,4,0,8,5.4,0.1,0,0,0,0,0,0,0.258824065,0.039086697,0.055638025,0.03311141,0.00516545,0.011114472,0.019304775,0,0.003213085,0.012283265,1.31E-05,0.394322288,0.100468446,0.017250971,0.008989076,0.00126977,0.00152708,0.00458124,0,0.024528375,0.006097133,0.000335622,282.1
1100,140,53.8,6.1,15,3.5,1,4.2,2.7,0,8.1,5.5,0.1,0,0,0,0,0,0,0.290836762,0.06004959,0.132119464,0.03642371,0.005638648,0.013177965,0.014554509,0,0.007608432,0.015516362,3.46E-05,0.282253745,0.081292708,0.027007108,0.005656694,0.000873522,0.000924407,0.002149883,0,0.020379362,0.00318454,0.00031803,180
1100,140,52.1,6.1,14.5,3.5,2.4,4,3.9,0,8,5.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555370944,0.139560747,0.15412482,0.042258012,0.015750567,0.01353158,0.023572175,0,0.027814508,0.018513856,0.000349651,205.1
1100,140,59.6,6,6.9,6.5,1,4,2.6,0,7.9,5.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63028366,0.138021103,0.072671101,0.077591125,0.006470766,0.013332982,0.01597013,0,0.027095634,0.018231302,0.000347401,124.6
1100,140,58.8,6,6.7,5.7,2.1,3.9,3.6,0,7.8,5.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626432914,0.139109107,0.070690238,0.067909002,0.013283924,0.012010853,0.021891786,0,0.026958538,0.017268225,0.000350721,163
1100,140,62.99,6,8,4,2,3,0,0,7,7,0,0,0,0.01,0,0,0,0.298915569,0.046494543,0.06278164,0.036269221,0.009838914,0.008612068,0,0,0.004501653,0.015601223,0,0.362802902,0.090581818,0.020901906,0.011156644,0.003014052,0.001318325,0,0,0.019345766,0.007873758,0,117
1100,140,62.84,6,8,4,2,3,0,0,7,7,0.15,0,0,0.01,0,0,0,0.292972334,0.045450904,0.062301991,0.036053821,0.009786648,0.008584696,0,0,0.004408742,0.015487608,3.33E-05,0.367869185,0.091771764,0.021469228,0.01141701,0.003076031,0.001354294,0,0,0.019464034,0.00800503,0.000488176,137
1100,140,62.59,6,8,4,2,3,0,0,7,7,0.4,0,0,0.01,0,0,0,0.283360757,0.043776022,0.061517561,0.035709585,0.00970746,0.008542565,0,0,0.004257415,0.015310051,7.86E-05,0.376014695,0.09369044,0.022402248,0.011846412,0.003178043,0.001419634,0,0,0.019659774,0.008227422,0.001306708,152
1100,140,62.19,6,8,4,2,3,0,0,7,7,0.8,0,0,0.01,0,0,0,0.268723828,0.041262436,0.060295399,0.035170471,0.009585105,0.008473852,0,0,0.004028843,0.015039538,0.000146101,0.388294591,0.096597182,0.023856729,0.012521857,0.003338047,0.001515774,0,0,0.019955839,0.00856524,0.002630314,111
1150,100,61.698,5.6,9,6.5,0.6,3,0,1,6.5,6,0.1,0,0,0,0.002,0,0,0.391486134,0.065812063,0.079550913,0.066400132,0.003412094,0.009060145,0,0.005893618,0.008226508,0.016343157,5.82E-05,0.246071799,0.060055995,0.013068264,0.00941382,0.000382072,0.000711078,0,0.006771158,0.013560004,0.003452795,0.000283016,188
1200,75,61.698,5.6,9,6.5,0.6,3,0,1,6.5,6,0.1,0,0,0,0.002,0,0,0.479465922,0.086971271,0.084561196,0.069784036,0.003561041,0.009261795,0,0.008558857,0.012537026,0.017658436,0.000108144,0.158094792,0.038897963,0.008054916,0.006027535,0.000234366,0.00050969,0,0.004109372,0.009247226,0.00213205,0.000232091,23
1288,4,61.698,5.6,9,6.5,0.6,3,0,1,6.5,6,0.1,0,0,0,0.002,0,0,0.63756,0.12587,0.09262,0.07581,0.00379,0.00977,0,0.01267,0.02178,0.01979,0.00034,0,0,0,0,0,0,0,0,0,0,0,49.3
1288,6,61.698,5.6,9,6.5,0.6,3,0,1,6.5,6,0.1,0,0,0,0.002,0,0,0.63756,0.12587,0.09262,0.07581,0.00379,0.00977,0,0.01267,0.02178,0.01979,0.00034,0,0,0,0,0,0,0,0,0,0,0,6.2
1200,80,63.8,5.2,6.5,7.8,2,0,0,1.1,7.9,5.7,0,0,0,0,0,0,0,0.484721035,0.077569323,0.06098742,0.082977785,0.011878893,0,0,0.009360507,0.014488305,0.016566732,0,0.170700321,0.038627171,0.005512304,0.007465634,0.000685718,0,0,0.004493385,0.011838294,0.002127175,0,10
1200,100,69.4,6,0,4,2,4,4,0.5,5,5,0.1,0,0,0,0,0,0,0.374840858,0.054438729,0,0.036920746,0.010397703,0.010868898,0.019523179,0.002376917,0.003282659,0.010863663,3.66E-05,0.350824429,0.082020868,0,0.01029132,0.002396544,0.002310783,0.0047645,0.004035532,0.013674115,0.005826984,0.000304928,15
850,650,62.1,6.2,6.7,6.4,1.7,1.6,0,0.6,7.9,6.8,0,0,0,0,0,0,0,0.112390581,0.00961244,0.038724212,0.044612612,0.006423913,0.002896227,0,0.000133878,0.000245443,0.008090694,0,0.529617733,0.130140834,0.028655836,0.022942853,0.003735412,0.000303076,0,0.007485977,0.025594768,0.009221087,0,75
850,650,63.341,6.2,6.8,6.5,3,1.7,0,0.059,8,4.4,0,0,0,0,0,0,0,0.129061464,0.01143261,0.039478194,0.044027042,0.008633133,0.002712372,0,1.69E-05,0.000292772,0.006305478,0,0.517592143,0.12705718,0.026420597,0.023493148,0.005832832,0.000308927,0,0.000728185,0.026354398,0.007752592,0,80
850,650,63.6,6.3,6.9,6.6,4.3,1.7,0,0.6,8,2,0,0,0,0,0,0,0,0.10218834,0.009263565,0.032773283,0.035809095,0.00821886,0.001524653,0,0.000127215,0.000242865,0.002600198,0,0.531736207,0.129488832,0.02930895,0.021994949,0.00672404,0.000196654,0,0.007321565,0.026026348,0.003570019,0,70
982,248,62.1,6.2,6.7,6.4,1.7,1.6,0,0.6,7.9,6.8,0,0,0,0,0,0,0,0.166192335,0.020712509,0.045067154,0.052874848,0.008109907,0.004396112,0,0.00051719,0.001115385,0.012571446,0,0.477276716,0.11904587,0.023961815,0.021830348,0.002619642,0.000598186,0,0.007102598,0.02544009,0.009687861,0,148
982,248,63.341,6.2,6.8,6.5,3,1.7,0,0.059,8,4.4,0,0,0,0,0,0,0,0.203723788,0.026077954,0.049151251,0.055840798,0.014317594,0.004899847,0,6.55E-05,0.001251334,0.008439232,0,0.446735916,0.112410883,0.020391492,0.019500756,0.004530029,0.000604428,0,0.000680777,0.025398701,0.005987018,0,130
982,248,63.6,6.3,6.9,6.6,4.3,1.7,0,0.6,8,2,0,0,0,0,0,0,0,0.189279042,0.024752815,0.048094378,0.05684135,0.020316451,0.004492255,0,0.000527473,0.001030494,0.003985741,0,0.454135987,0.114000096,0.021026253,0.017608192,0.005489613,0.000498467,0,0.006920278,0.025240566,0.002434074,0,111
1040,145,62.1,6.2,6.7,6.4,1.7,1.6,0,0.6,7.9,6.8,0,0,0,0,0,0,0,0.198201986,0.028206917,0.047113909,0.054192424,0.00841779,0.004532107,0,0.000914278,0.002042841,0.01352132,0,0.445354122,0.111549067,0.022030812,0.020674378,0.002359296,0.000694289,0,0.006711458,0.024512252,0.008974326,0,350
1040,145,63.341,6.2,6.8,6.5,3,1.7,0,0.059,8,4.4,0,0,0,0,0,0,0,0.239845328,0.03473682,0.051244998,0.057442819,0.014965977,0.004862906,0,0.000111934,0.002288426,0.009066646,0,0.410614748,0.103755759,0.018294688,0.017902449,0.003881401,0.000638119,0,0.000632264,0.024359742,0.005356685,0,362
1040,145,63.6,6.3,6.9,6.6,4.3,1.7,0,0.6,8,2,0,0,0,0,0,0,0,0.22427054,0.032911618,0.050834977,0.059151094,0.021824797,0.004851737,0,0.00093025,0.001904608,0.004290379,0,0.41971636,0.105842611,0.018743649,0.016281635,0.004810211,0.000575069,0,0.006517446,0.02436854,0.002174479,0,448
1000,207,68.905,5.79,0,9.15,0.94,0,0,1.41,2.9,10.9,0,0,0,0.005,0,0,0,0.21314268,0.02230134,0,0.06299262,0.00426756,0,0,0.00179988,0.00032754,0.0131652,0,0.485464742,0.10548642,0,0.037155812,0.001269713,0,0,0.015737759,0.00844025,0.014721988,0,110.4
1000,148,68.905,5.79,0,9.15,0.94,0,0,1.41,2.9,10.9,0,0,0,0.005,0,0,0,0.21314268,0.02230134,0,0.06299262,0.00426756,0,0,0.00179988,0.00032754,0.0131652,0,0.485464742,0.10548642,0,0.037155812,0.001269713,0,0,0.015737759,0.00844025,0.014721988,0,790
925,310,68.905,5.79,0,9.15,0.94,0,0,1.41,2.9,10.9,0,0,0,0.005,0,0,0,0.164634131,0.013978462,0,0.052331961,0.004090778,0,0,0.000828481,0.000118003,0.009855726,0,0.533279584,0.113809623,0,0.041491495,0.001678931,0,0,0.016709013,0.007562489,0.015438866,0,129.6
925,207,68.905,5.79,0,9.15,0.94,0,0,1.41,2.9,10.9,0,0,0,0.005,0,0,0,0.164634131,0.013978462,0,0.052331961,0.004090778,0,0,0.000828481,0.000118003,0.009855726,0,0.533279584,0.113809623,0,0.041491495,0.001678931,0,0,0.016709013,0.007562489,0.015438866,0,1012
900,445,61.95,6,8,7,2,3,0,0,7,5,0,0,0,0.05,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0.638911097,0.134606797,0.081007248,0.079597805,0.011875905,0.008237276,0,0,0.023414502,0.016096255,0,234.5
1100,100,61.95,6,8,7,2,3,0,0,7,5,0,0,0,0.05,0,0,0.004,0.331252188,0.054993857,0.067370962,0.067811806,0.010825782,0.008861516,0,0,0.004754416,0.012165054,0,0.308221039,0.079616476,0.014805995,0.013683391,0.001794398,0.00088836,0,0,0.018664393,0.004300368,0,395.7
1080,190,66.4,6,4,2,0.4,6.2,0,0,9,6,0,0,0,0,0,0,0,0.214391193,0.027031785,0.027482882,0.014635909,0.001513953,0.012843883,0,0,0.002654052,0.008416343,0,0.49967431,0.113715133,0.014506981,0.009376463,0.001007051,0.0040214,0,0,0.028816634,0.009328832,0,101
1080,190,65.8,6,4,2,0.4,6.8,0,0,9,6,0,0,0,0,0,0,0,0.207240236,0.026335156,0.027036548,0.014450465,0.001468726,0.012921791,0,0,0.002517816,0.007769261,0,0.5026667,0.11503205,0.01469325,0.0094941,0.00100695,0.00415795,0,0,0.0290851,0.00887075,0,119
1130,140,66.4,6,4,2,0.4,6.2,0,0,9,6,0,0,0,0,0,0,0,0.244814808,0.033611121,0.028530125,0.015397489,0.001643335,0.013729574,0,0,0.003908188,0.00950536,0,0.469862185,0.107130836,0.013807404,0.008721816,0.000904247,0.004341669,0,0,0.027563504,0.00897834,0,94
1130,140,65.8,6,4,2,0.4,6.8,0,0,9,6,0,0,0,0,0,0,0,0.237242395,0.032840228,0.028125356,0.0152303,0.001597799,0.013851004,0,0,0.003728197,0.008794722,0,0.473304362,0.108524847,0.014010088,0.008844394,0.000905128,0.004506244,0,0,0.027871477,0.00855346,0,130
1150,83,66.4,6,4,2,0.4,6.2,0,0,9,6,0,0,0,0,0,0,0,0.259646869,0.03679929,0.029056571,0.015756787,0.001702432,0.014151,0,0,0.004557165,0.010043604,0,0.455282418,0.103941213,0.013410967,0.008403625,0.000864622,0.004428854,0,0,0.026915238,0.008776843,0,445
1150,83,65.8,6,4,2,0.4,6.8,0,0,9,6,0,0,0,0,0,0,0,0.251837513,0.035988155,0.028667549,0.015588839,0.00165654,0.014293989,0,0,0.004358365,0.00929905,0,0.458967044,0.105375279,0.013618269,0.008528676,0.000866047,0.004600088,0,0,0.027242814,0.008371784,0,626
980,250,62.72,5.6,7,3.5,2,4.5,0,0,7.5,6.5,0.1,0.5,0,0.08,0,0,0,0.232166311,0.024987751,0.054841718,0.030814304,0.00918204,0.012947474,0,0,0.001586644,0.013046165,7.59E-06,0.444005846,0.105170026,0.019421621,0.011279266,0.003798941,0.001596298,0,0,0.024402317,0.008693016,0.000340296,544.1
1070,140,62.72,5.6,7,3.5,2,4.5,0,0,7.5,6.5,0.1,0.5,0,0.08,0,0,0,0.293784592,0.03907567,0.057947654,0.032691882,0.010197297,0.013391519,0,0,0.00368779,0.014834972,1.86E-05,0.38260892,0.091083367,0.016538752,0.009522473,0.002874911,0.001763421,0,0,0.022304604,0.0073369,0.000331309,514
1100,140,62.72,5.6,7,3.5,2,4.5,0,0,7.5,6.5,0.1,0.5,0,0.08,0,0,0,0.320591521,0.045299719,0.059163082,0.03339673,0.010500567,0.013410969,0,0,0.004825536,0.015446742,2.51E-05,0.355797036,0.084856151,0.015328019,0.008817838,0.002576221,0.001745663,0,0,0.021171764,0.006724037,0.000323271,226
1120,140,62.72,5.6,7,3.5,2,4.5,0,0,7.5,6.5,0.1,0.5,0,0.08,0,0,0,0.340664481,0.049978057,0.060067026,0.033916334,0.010704279,0.01344135,0,0,0.005739361,0.015897287,3.18E-05,0.335726009,0.080182066,0.014420188,0.008297125,0.002371278,0.001713894,0,0,0.020252123,0.006278017,0.000319301,140
980,250,66.4,5.2,8.5,3.8,1.5,1.6,0,0,6,7,0,0,0,0,0,0,0,0.363520137,0.042579401,0.072173014,0.035941735,0.007287775,0.00484577,0,0,0.003545552,0.016411152,0,0.327663992,0.075158285,0.01593813,0.008706311,0.002263913,0.000403784,0,0,0.016709403,0.006846182,0,275
1100,140,66.4,5.2,8.5,3.8,1.5,1.6,0,0,6,7,0,0,0,0,0,0,0,0.484168021,0.070056397,0.078380141,0.039464676,0.008402203,0.004928627,0,0,0.008680374,0.019172429,0,0.207011943,0.047681995,0.00973769,0.005184259,0.00114696,0.000318281,0,0,0.011575694,0.004086045,0,132
980,250,60.2,5.2,10,5,2,3,0,1,8.5,5,0.1,0,0,0,0,0,0,0.229526933,0.025924483,0.084983493,0.049969387,0.011097648,0.009444989,0,0.001635533,0.002598871,0.012955819,1.28E-05,0.404864082,0.093268735,0.019963283,0.009504147,0.001795609,0.000520384,0,0.011282601,0.026453781,0.003865706,0.000331673,197
980,250,61.65,6.2,8,7,2,3,0,0,7,5,0.15,0,0,0,0,0,0,0.208742741,0.027616776,0.058536773,0.061323504,0.009450989,0.008737925,0,0,0.001183301,0.009844138,7.71E-06,0.426240379,0.11129067,0.023519211,0.020059238,0.003152693,0.001001733,0,0,0.022204053,0.006600374,0.000497794,228
980,250,59.3,5.6,10,5,2,3,0,0,9,6,0.1,0,0,0,0,0,0,0.22954452,0.029737968,0.085385647,0.04903014,0.010846728,0.009415442,0,0,0.002401283,0.014739651,8.62E-06,0.400504249,0.099680906,0.020423151,0.010934066,0.002150404,0.000631468,0,0,0.028615167,0.005614944,0.000341334,218
1100,140,69.67,5.7,3,2,0.4,6,0,0.2,8,5,0.03,0,0,0,0,0,0,0.308354812,0.037772158,0.023334168,0.016508328,0.001760833,0.016165363,0,0.000648288,0.004136493,0.009557013,8.37E-06,0.433642268,0.094272588,0.008481915,0.007533663,0.000843538,0.003973353,0,0.001960498,0.023496883,0.007440582,9.89E-05,220
1100,140,59.9,6,12,3,2,5,0,0,6,6,0.1,0,0,0,0,0,0,0.335889265,0.058740336,0.099754938,0.029239203,0.010038698,0.014952707,0,0,0.00566563,0.015095059,3.42E-05,0.294760385,0.078668793,0.026063613,0.006415791,0.0028462,0.001640548,0,0,0.014820908,0.005068044,0.000314331,224
1040,137,68.905,5.79,0,9.15,0.94,0,0,1.41,2.9,10.9,0,0,0,0.005,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0.699196844,0.12778764,0,0.104533625,0.005355115,0,0,0.01754127,0.009547607,0.028971601,0,1000
1040,137,60.4,5.6,5,8,6,0,0,1,6,8,0,0,0,0,0,0,0,0.25483201,0.035313257,0.03930031,0.076419282,0.029212748,0,0,0.00203652,0.001665421,0.013784978,0,0.374418413,0.091585013,0.012552694,0.016957617,0.003785564,0,0,0.010731993,0.018607461,0.005291246,0,444
1040,137,61.7,5.6,9,6.5,0.6,3,0,1,6.5,6,0.1,0,0,0,0,0,0,0.265356,0.035915789,0.071798918,0.061749216,0.003153946,0.008985946,0,0.002253485,0.003065299,0.014267405,1.87E-05,0.372202426,0.089948653,0.020814829,0.014066813,0.000640128,0.000784157,0,0.010412749,0.01871841,0.005526438,0.000320064,610
1040,137,70.7,5.6,0,6.5,0.6,3,0,1,6.5,6,0.1,0,0,0,0,0,0,0.21475347,0.019522216,0,0.046883632,0.002737354,0.007596688,0,0.00136413,0.001154963,0.009118451,9.09E-06,0.515523091,0.106299024,0,0.028898784,0.001052259,0.002174203,0,0.011296101,0.020620087,0.010668927,0.000334493,950
1040,137,61.9,5.6,5,10,0,0,0,1.5,12,4,0,0,0,0,0,0,0,0.176828618,0.022755776,0.03872668,0.085584488,0,0,0,0.002096411,0.003030755,0.005870622,0,0.458505418,0.102363026,0.012415577,0.025427049,0,0,0,0.016789841,0.036159713,0.003162829,0,370
1040,137,59.3,5.6,10,5,2,3,0,0,9,6,0.1,0,0,0,0,0,0,0.269697497,0.039704897,0.087140597,0.049800187,0.011155904,0.009336319,0,0,0.004315432,0.015349706,1.46E-05,0.360349994,0.089715226,0.018664998,0.010161769,0.001843393,0.000713737,0,0,0.026695825,0.005001295,0.000333762,750
1050,140,67,6,6,8,2,0,0,2,4,5,0,0,0,0,0,0,0,0.254627922,0.033983003,0.039098588,0.068543777,0.009754615,0,0,0.00390522,0.001509793,0.010307081,0,0.404661781,0.094437274,0.019701659,0.020314625,0.002284167,0,0,0.020216319,0.011253134,0.005401042,0,282
1040,137,66.3,5.5,5,8,0,0,0,2.2,3,10,0,0,0,0,0,0,0,0.260947866,0.030791296,0.032397798,0.067619527,0,0,0,0.004907363,0.001288549,0.020407601,0,0.407807201,0.089885673,0.01783183,0.023289485,0,0,0,0.022295599,0.008497436,0.011612776,0,472
1040,137,64.5,5,5,8,2,0,0,1.5,6,8,0,0,0,0,0,0,0,0.300068857,0.033292724,0.040476379,0.0766289,0.011170778,0,0,0.00415793,0.002879318,0.019340233,0,0.365241412,0.078890998,0.010884695,0.016511355,0.001448903,0,0,0.014806462,0.017192288,0.006998767,0,896
1040,137,60.527,5.13,8.2,5.59,1.9,0,0,0,7.7,10.95,0,0,0,0.003,0,0,0,0.312981245,0.041027504,0.071442281,0.054931851,0.010591794,0,0,0,0.005144137,0.027196421,0,0.335646963,0.078544211,0.01606922,0.012679954,0.001863858,0,0,0,0.021617892,0.010263136,0,2000
1040,140,68.5,5.9,5,9.5,3.8,0,0,2.1,0,5.2,0,0,0,0,0,0,0,0.329401989,0.044367057,0.031652429,0.085272705,0.01883259,0,0,0.005029038,0,0.011494193,0,0.331831353,0.079514592,0.016412889,0.018237596,0.003606759,0,0,0.019820589,0,0.004526223,0,1000
1100,140,66.4,5.2,8.5,3.8,1.5,1.6,0,0,6,7,0,0,0,0,0,0,0,0.484168021,0.070056397,0.078380141,0.039464676,0.008402203,0.004928627,0,0,0.008680374,0.019172429,0,0.207011943,0.047681995,0.00973769,0.005184259,0.00114696,0.000318281,0,0,0.011575694,0.004086045,0,142
